tweet_id,timestamp,name,year,month,day,retweet_count,dog_stage,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,jpg_url,source,text,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count
707693576495472641,2016-03-09 22:24:31+00:00,jiminus,2016,3,Wednesday,1133,NONE,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,1,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False,3765
707741517457260545,2016-03-10 01:35:01+00:00,nan,2016,3,Thursday,696,NONE,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,1,whippet,0.738371,True,Italian_greyhound,0.191789,True,American_Staffordshire_terrier,0.0201257,True,2718
707776935007539200,2016-03-10 03:55:45+00:00,sadie,2016,3,Thursday,1079,NONE,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,1,miniature_pinscher,0.890426,True,toy_terrier,0.0513347,True,Chihuahua,0.0180152999999999,True,3593
707969809498152960,2016-03-10 16:42:10+00:00,rufus,2016,3,Thursday,1097,NONE,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,1,toy_poodle,0.908491,True,miniature_poodle,0.0826516,True,teddy,0.00578613,False,2941
707995814724026368,2016-03-10 18:25:30+00:00,farfle,2016,3,Thursday,1273,NONE,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,1,agama,0.172087,False,Gila_monster,0.126978,False,lumbermill,0.0504,False,3385
708026248782585858,2016-03-10 20:26:26+00:00,nan,2016,3,Thursday,2166,NONE,,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,1,malinois,0.7864680000000001,True,Chesapeake_Bay_retriever,0.0689789,True,Siamese_cat,0.0293044,False,4799
708109389455101952,2016-03-11 01:56:49+00:00,remington,2016,3,Friday,610,NONE,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,1,Staffordshire_bullterrier,0.5161060000000001,True,American_Staffordshire_terrier,0.236075,True,kelpie,0.0697495,True,2124
708119489313951744,2016-03-11 02:36:57+00:00,cooper,2016,3,Friday,1102,NONE,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,1,Norwich_terrier,0.2644829999999999,True,Norfolk_terrier,0.258786,True,chow,0.0968986999999999,True,2937
708130923141795840,2016-03-11 03:22:23+00:00,nan,2016,3,Friday,943,NONE,,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,1,French_bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True,3707
708149363256774660,2016-03-11 04:35:39+00:00,jebberson,2016,3,Friday,1727,NONE,,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,1,Cardigan,0.350993,True,basset,0.164555,True,toy_terrier,0.0804836,True,4672
708349470027751425,2016-03-11 17:50:48+00:00,river,2016,3,Friday,831,NONE,,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,1,muzzle,0.24389,False,basenji,0.187158,True,Boston_bull,0.092727,True,2568
708356463048204288,2016-03-11 18:18:36+00:00,oliver,2016,3,Friday,1520,NONE,,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,2,pug,0.871283,True,French_bulldog,0.0418199999999999,True,bath_towel,0.015228,False,3929
708469915515297792,2016-03-12 01:49:25+00:00,bobble,2016,3,Saturday,926,NONE,,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,1,Chihuahua,0.748163,True,toy_terrier,0.127717,True,Pembroke,0.042141,True,3357
708479650088034305,2016-03-12 02:28:06+00:00,bear,2016,3,Saturday,765,NONE,,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,1,Shih-Tzu,0.218479,True,Lhasa,0.201966,True,Norfolk_terrier,0.165225,True,2768
708711088997666817,2016-03-12 17:47:45+00:00,smokey,2016,3,Saturday,834,NONE,,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,2,tennis_ball,0.912961,False,German_short-haired_pointer,0.0526946,True,Labrador_retriever,0.0184774,True,2790
708738143638450176,2016-03-12 19:35:15+00:00,coco,2016,3,Saturday,917,NONE,,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,1,Pomeranian,0.933457,True,Samoyed,0.0572208,True,West_Highland_white_terrier,0.000904151,True,2997
708810915978854401,2016-03-13 00:24:26+00:00,mister,2016,3,Sunday,7848,NONE,,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,2,golden_retriever,0.976139,True,Labrador_retriever,0.0163009,True,Norfolk_terrier,0.00187137,True,18036
708834316713893888,2016-03-13 01:57:25+00:00,malikai,2016,3,Sunday,571,NONE,,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,1,Eskimo_dog,0.283945,True,giant_panda,0.218252,False,malamute,0.180401,True,1860
708845821941387268,2016-03-13 02:43:08+00:00,nan,2016,3,Sunday,1015,pupper,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,1,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147628999999999,True,3226
709042156699303936,2016-03-13 15:43:18+00:00,klevin,2016,3,Sunday,1864,NONE,,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,1,hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador_retriever,0.0492179,True,5197
709158332880297985,2016-03-13 23:24:56+00:00,rodney,2016,3,Sunday,470,NONE,,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,1,Siberian_husky,0.212957,True,Eskimo_dog,0.178887,True,Labrador_retriever,0.174218,True,2236
709198395643068416,2016-03-14 02:04:08+00:00,nan,2016,3,Monday,721,NONE,,https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,50,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",1,borzoi,0.4907829999999999,True,wire-haired_fox_terrier,0.0835133,True,English_setter,0.0831843,True,2634
709207347839836162,2016-03-14 02:39:42+00:00,penny,2016,3,Monday,6567,NONE,,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,1,Chihuahua,0.948323,True,Italian_greyhound,0.0177303,True,quilt,0.0166879,False,13755
709225125749587968,2016-03-14 03:50:21+00:00,walker,2016,3,Monday,647,NONE,,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,1,Labrador_retriever,0.271109,True,Pomeranian,0.1504869999999999,True,golden_retriever,0.1455779999999999,True,2615
709409458133323776,2016-03-14 16:02:49+00:00,billy,2016,3,Monday,788,NONE,,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,1,Shetland_sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,2855
709449600415961088,2016-03-14 18:42:20+00:00,karma,2016,3,Monday,665,NONE,,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,2,Maltese_dog,0.780187,True,Dandie_Dinmont,0.0744286999999999,True,Norfolk_terrier,0.0337761999999999,True,2420
709519240576036864,2016-03-14 23:19:03+00:00,vince,2016,3,Monday,277,NONE,,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,1,cocker_spaniel,0.4149819999999999,True,Newfoundland,0.225482,True,flat-coated_retriever,0.196789,True,1620
709556954897764353,2016-03-15 01:48:55+00:00,cecil,2016,3,Tuesday,1204,NONE,,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,2,golden_retriever,0.790026,True,kuvasz,0.105031,True,Labrador_retriever,0.0870512,True,3593
709566166965075968,2016-03-15 02:25:31+00:00,olaf,2016,3,Tuesday,1367,NONE,,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,1,chow,0.999837,True,Tibetan_mastiff,0.000116907,True,Australian_terrier,1.13384e-05,True,3865
709852847387627521,2016-03-15 21:24:41+00:00,nan,2016,3,Tuesday,1336,NONE,,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,2,Chihuahua,0.945629,True,Pomeranian,0.0192035999999999,True,West_Highland_white_terrier,0.0101342,True,3824
709901256215666688,2016-03-16 00:37:03+00:00,nan,2016,3,Wednesday,112,NONE,,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",2,bib,0.998814,False,handkerchief,0.000511773,False,umbrella,0.000224477,False,732
709918798883774466,2016-03-16 01:46:45+00:00,watson,2016,3,Wednesday,1215,NONE,,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,2,Pembroke,0.956222,True,Cardigan,0.0207273,True,Chihuahua,0.00791218,True,3250
710117014656950272,2016-03-16 14:54:24+00:00,nan,2016,3,Wednesday,2233,pupper,,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,2,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True,5999
710140971284037632,2016-03-16 16:29:35+00:00,tater,2016,3,Wednesday,1008,NONE,,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,1,Pekinese,0.95317,True,papillon,0.0195169,True,Japanese_spaniel,0.00582051,True,3017
710153181850935296,2016-03-16 17:18:07+00:00,lacy,2016,3,Wednesday,1006,NONE,,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,2,cowboy_hat,0.979053,False,sombrero,0.0106825,False,cocker_spaniel,0.00271296,True,3153
710269109699739648,2016-03-17 00:58:46+00:00,nan,2016,3,Thursday,1257,NONE,,https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",1,pug,0.415495,True,German_shepherd,0.1781569999999999,True,Labrador_retriever,0.100202,True,2613
710272297844797440,2016-03-17 01:11:26+00:00,,2016,3,Thursday,1425,NONE,,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,1,Old_English_sheepdog,0.586307,True,wire-haired_fox_terrier,0.118622,True,Lakeland_terrier,0.106806,True,4945
710283270106132480,2016-03-17 01:55:02+00:00,gunner,2016,3,Thursday,580,NONE,,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,2,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan_terrier,0.00897428,True,2308
710588934686908417,2016-03-17 22:09:38+00:00,beemo,2016,3,Thursday,2107,NONE,,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,4,Pembroke,0.982004,True,Cardigan,0.00894347,True,malamute,0.0075498999999999,True,4968
710658690886586372,2016-03-18 02:46:49+00:00,nan,2016,3,Friday,636,NONE,,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,80,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,1,soft-coated_wheaten_terrier,0.948617,True,Dandie_Dinmont,0.0186644,True,cairn,0.0159427,True,2529
710833117892898816,2016-03-18 14:19:56+00:00,sora,2016,3,Friday,606,NONE,,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German_shepherd,0.00174609,True,2937
710844581445812225,2016-03-18 15:05:29+00:00,staniel,2016,3,Friday,779,NONE,,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,1,dingo,0.536593,False,Pembroke,0.200407,True,basenji,0.0607345,True,2775
710997087345876993,2016-03-19 01:11:29+00:00,milo,2016,3,Saturday,1561,NONE,,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,1,malamute,0.28126,True,Eskimo_dog,0.232641,True,Pembroke,0.091602,True,4960
711008018775851008,2016-03-19 01:54:56+00:00,chuckles,2016,3,Saturday,710,pupper,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,1,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True,3275
711306686208872448,2016-03-19 21:41:44+00:00,nan,2016,3,Saturday,819,NONE,,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,1,leatherback_turtle,0.280835,False,loggerhead,0.12329,False,Dandie_Dinmont,0.0867925,True,3596
711363825979756544,2016-03-20 01:28:47+00:00,nan,2016,3,Sunday,1287,NONE,,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,basenji,0.00263962,True,3996
711652651650457602,2016-03-20 20:36:28+00:00,gary,2016,3,Sunday,1037,NONE,,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,1,llama,0.8567889999999999,False,Arabian_camel,0.098727,False,neck_brace,0.0163772,False,4228
711694788429553666,2016-03-20 23:23:54+00:00,nan,2016,3,Sunday,20500,NONE,,https://twitter.com/dog_rates/status/711694788429553666/photo/1,13,10,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,1,brown_bear,0.7132930000000001,False,Indian_elephant,0.172844,False,water_buffalo,0.0389022,False,35865
711732680602345472,2016-03-21 01:54:29+00:00,nan,2016,3,Monday,4653,NONE,,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,3,dingo,0.366875,False,Ibizan_hound,0.334929,True,Eskimo_dog,0.0738761999999999,True,9756
711743778164514816,2016-03-21 02:38:34+00:00,roosevelt,2016,3,Monday,1101,NONE,,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,1,Lakeland_terrier,0.4595149999999999,True,miniature_poodle,0.219661,True,standard_poodle,0.130189,True,3095
